Object	Correct_Category	DS_MaxLikelihood_Category	MV_MaxLikelihood_Category	DS_MinCost_Category	MV_MinCost_Category	DS_Pr[comp.sys.mac.hardware]	DS_Pr[comp.graphics]	DS_Pr[comp.os.ms-windows.misc]	MV_Pr[comp.sys.mac.hardware]	MV_Pr[comp.graphics]	MV_Pr[comp.os.ms-windows.misc]	DataCost_Estm_DS_Exp	DataCost_Estm_MV_Exp	DataCost_Estm_DS_ML	DataCost_Estm_MV_ML	DataCost_Estm_DS_Min	DataCost_Estm_MV_Min	DataCost_Estm_NoVote_Exp	DataCost_Estm_NoVote_Min	DataCost_Eval_DS_ML	DataCost_Eval_MV_ML	DataCost_Eval_DS_Min	DataCost_Eval_MV_Min	DataCost_Eval_DS_Soft	DataCost_Eval_MV_Soft	DataQuality_Estm_DS_ML	DataQuality_Estm_MV_ML	DataQuality_Estm_DS_Exp	DataQuality_Estm_MV_Exp	DataQuality_Estm_DS_Min	DataQuality_Estm_MV_Min	DataQuality_Eval_DS_ML	DataQuality_Eval_MV_ML	DataQuality_Eval_DS_Min	DataQuality_Eval_MV_Min	DataQuality_Eval_DS_Soft	DataQuality_Eval_MV_Soft
10058	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10059	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10060	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10061	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10062	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10063	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10064	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10065	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.1250	0.0000	0.8750	0.0000	0.2188	0.0000	0.1250	0.0000	0.1250	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.1250	100.00%	80.56%	100.00%	65.98%	100.00%	80.56%	100.00%	100.00%	100.00%	100.00%	100.00%	80.56%
10066	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10067	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10068	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10069	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10070	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10071	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10072	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10073	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10074	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10075	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10076	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.1250	0.8750	0.0000	0.2188	0.0000	0.1250	0.0000	0.1250	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.1250	100.00%	80.56%	100.00%	65.98%	100.00%	80.56%	100.00%	100.00%	100.00%	100.00%	100.00%	80.56%
10078	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10079	comp.os.ms-windows.misc	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.0000	0.7500	0.2500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	0.7500	100.00%	61.12%	100.00%	41.67%	100.00%	61.12%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-16.65%
10080	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10081	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10082	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10083	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10084	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.1250	0.8750	0.0000	0.2188	0.0000	0.1250	0.0000	0.1250	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.1250	100.00%	80.56%	100.00%	65.98%	100.00%	80.56%	100.00%	100.00%	100.00%	100.00%	100.00%	80.56%
10085	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10086	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10087	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10088	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10089	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10090	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10091	comp.os.ms-windows.misc	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.0000	0.7500	0.2500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	0.7500	100.00%	61.12%	100.00%	41.67%	100.00%	61.12%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-16.65%
10092	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10093	comp.os.ms-windows.misc	comp.graphics	comp.graphics	comp.graphics	comp.graphics	0.0000	1.0000	0.0000	0.0000	0.7500	0.2500	0.0000	0.3750	0.0000	0.2500	0.0000	0.2500	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	0.7500	100.00%	61.12%	100.00%	41.67%	100.00%	61.12%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-16.65%
10094	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10095	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10096	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10097	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10098	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10099	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10100	comp.os.ms-windows.misc	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	comp.sys.mac.hardware	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	1.0000	1.0000	1.0000	1.0000	1.0000	1.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%	-55.53%
10101	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10102	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10103	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10104	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10105	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10106	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10107	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10108	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10109	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10110	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10111	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10112	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10113	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10114	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.1250	0.0000	0.8750	0.0000	0.2188	0.0000	0.1250	0.0000	0.1250	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.1250	100.00%	80.56%	100.00%	65.98%	100.00%	80.56%	100.00%	100.00%	100.00%	100.00%	100.00%	80.56%
10115	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10116	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10117	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
10118	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%
10119	null	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	comp.os.ms-windows.misc	0.0000	0.0000	1.0000	0.0000	0.0000	1.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.0000	0.6658	0.6429	N/A	N/A	N/A	N/A	N/A	N/A	100.00%	100.00%	100.00%	100.00%	100.00%	100.00%	N/A	N/A	N/A	N/A	N/A	N/A
